,month_id,PerCapitaFatalities,Fatalities_Sum,Countries_In_AG_Unit,GIS__Index
770079,333,0.0,0.0,Syria,20018
770080,333,0.0,0.0,Syria,20019
770081,333,0.0,0.0,Syria,20020
770082,333,0.0,0.0,Iraq___Syria,20021
770123,333,0.0,0.0,Syria,19656
770124,333,0.0,0.0,Syria,19657
770125,333,0.0,0.0,Syria,19658
770126,333,0.0,0.0,Syria,19659
770127,333,0.0,0.0,Syria,19660
770128,333,0.0,0.0,Syria,19661
770129,333,0.0,0.0,Iraq___Syria,19662
770171,333,0.0,0.0,Syria___Turkey,19297
770172,333,0.0,0.0,Syria___Turkey,19298
770173,333,0.0,0.0,Syria___Turkey,19299
770174,333,0.0,0.0,Syria___Turkey,19300
770175,333,0.0,0.0,Syria,19301
770176,333,9.168909119868553e-05,14.0,Iraq___Syria,19302
773411,334,0.0,0.0,Jordan___Syria,20737
773412,334,0.0,0.0,Jordan___Syria,20738
773458,334,0.0,0.0,Syria,20377
773459,334,0.0,0.0,Syria,20378
773460,334,0.0,0.0,Jordan___Syria,20379
773461,334,0.0,0.0,Iraq___Syria,20380
773502,334,0.0,0.0,Lebanon___Syria,20016
773503,334,0.0,0.0,Lebanon___Syria,20017
773504,334,0.0,0.0,Syria,20018
773505,334,0.0,0.0,Syria,20019
773506,334,0.0,0.0,Syria,20020
773507,334,0.0,0.0,Iraq___Syria,20021
773548,334,0.0,0.0,Syria,19656
773549,334,0.0,0.0,Syria,19657
773550,334,0.0,0.0,Syria,19658
773551,334,0.0,0.0,Syria,19659
773552,334,0.0,0.0,Syria,19660
773553,334,0.0,0.0,Syria,19661
773554,334,0.0,0.0,Iraq___Syria,19662
773596,334,0.0,0.0,Syria___Turkey,19297
773597,334,0.0,0.0,Syria___Turkey,19298
773598,334,0.0,0.0,Syria___Turkey,19299
773599,334,0.0,0.0,Syria___Turkey,19300
773600,334,0.0,0.0,Syria,19301
773601,334,0.0,0.0,Iraq___Syria,19302
776836,335,0.0,0.0,Jordan___Syria,20737
776837,335,0.0,0.0,Jordan___Syria,20738
776883,335,0.0,0.0,Syria,20377
776884,335,0.0,0.0,Syria,20378
776885,335,0.0,0.0,Jordan___Syria,20379
776886,335,0.0,0.0,Iraq___Syria,20380
776927,335,0.0,0.0,Lebanon___Syria,20016
776928,335,0.0,0.0,Lebanon___Syria,20017
776929,335,0.0,0.0,Syria,20018
776930,335,0.0,0.0,Syria,20019
776931,335,0.0,0.0,Syria,20020
776932,335,0.0,0.0,Iraq___Syria,20021
776973,335,0.0,0.0,Syria,19656
776974,335,0.0,0.0,Syria,19657
776975,335,0.0,0.0,Syria,19658
776976,335,0.0,0.0,Syria,19659
776977,335,0.0,0.0,Syria,19660
776978,335,0.0,0.0,Syria,19661
776979,335,0.0,0.0,Iraq___Syria,19662
777021,335,0.0,0.0,Syria___Turkey,19297
777022,335,0.0,0.0,Syria___Turkey,19298
777023,335,0.0,0.0,Syria___Turkey,19299
777024,335,0.0,0.0,Syria___Turkey,19300
777025,335,0.0,0.0,Syria,19301
777026,335,0.0,0.0,Iraq___Syria,19302
780261,336,0.0,0.0,Jordan___Syria,20737
780262,336,0.0,0.0,Jordan___Syria,20738
780308,336,0.0,0.0,Syria,20377
780309,336,0.0,0.0,Syria,20378
780310,336,0.0,0.0,Jordan___Syria,20379
780311,336,0.0,0.0,Iraq___Syria,20380
780352,336,0.0,0.0,Lebanon___Syria,20016
780353,336,0.0,0.0,Lebanon___Syria,20017
780354,336,0.0,0.0,Syria,20018
780355,336,0.0,0.0,Syria,20019
780356,336,0.0,0.0,Syria,20020
780357,336,0.0,0.0,Iraq___Syria,20021
780398,336,0.0,0.0,Syria,19656
780399,336,0.0,0.0,Syria,19657
780400,336,0.0,0.0,Syria,19658
780401,336,0.0,0.0,Syria,19659
780402,336,0.0,0.0,Syria,19660
780403,336,0.0,0.0,Syria,19661
780404,336,0.0,0.0,Iraq___Syria,19662
780446,336,0.0,0.0,Syria___Turkey,19297
780447,336,0.0,0.0,Syria___Turkey,19298
780448,336,0.0,0.0,Syria___Turkey,19299
780449,336,0.0,0.0,Syria___Turkey,19300
780450,336,0.0,0.0,Syria,19301
780451,336,2.619688319962444e-05,4.0,Iraq___Syria,19302
783686,337,0.0,0.0,Jordan___Syria,20737
783687,337,0.0,0.0,Jordan___Syria,20738
783733,337,0.0,0.0,Syria,20377
783734,337,0.0,0.0,Syria,20378
783735,337,0.0,0.0,Jordan___Syria,20379
783736,337,0.0,0.0,Iraq___Syria,20380
783777,337,0.0,0.0,Lebanon___Syria,20016
783778,337,0.0,0.0,Lebanon___Syria,20017
783779,337,0.0,0.0,Syria,20018
783780,337,0.0,0.0,Syria,20019
783781,337,0.0,0.0,Syria,20020
783782,337,0.0,0.0,Iraq___Syria,20021
783823,337,0.0,0.0,Syria,19656
783824,337,0.0,0.0,Syria,19657
783825,337,0.0,0.0,Syria,19658
783826,337,0.0,0.0,Syria,19659
783827,337,0.0,0.0,Syria,19660
783828,337,0.0,0.0,Syria,19661
783829,337,0.0,0.0,Iraq___Syria,19662
783871,337,0.0,0.0,Syria___Turkey,19297
783872,337,0.0,0.0,Syria___Turkey,19298
783873,337,0.0,0.0,Syria___Turkey,19299
783874,337,0.0,0.0,Syria___Turkey,19300
783875,337,0.0,0.0,Syria,19301
783876,337,0.0,0.0,Iraq___Syria,19302
787111,338,0.0,0.0,Jordan___Syria,20737
787112,338,0.0,0.0,Jordan___Syria,20738
787158,338,4.317567634373175e-06,1.0,Syria,20377
787159,338,0.0,0.0,Syria,20378
787160,338,0.0,0.0,Jordan___Syria,20379
787161,338,0.0,0.0,Iraq___Syria,20380
787202,338,0.0,0.0,Lebanon___Syria,20016
787203,338,0.0,0.0,Lebanon___Syria,20017
787204,338,0.0,0.0,Syria,20018
787205,338,0.0,0.0,Syria,20019
787206,338,0.0,0.0,Syria,20020
787207,338,0.0,0.0,Iraq___Syria,20021
787248,338,0.0,0.0,Syria,19656
787249,338,0.0,0.0,Syria,19657
787250,338,0.0,0.0,Syria,19658
787251,338,0.0,0.0,Syria,19659
787252,338,0.0,0.0,Syria,19660
787253,338,0.0,0.0,Syria,19661
787254,338,0.0,0.0,Iraq___Syria,19662
787296,338,0.0,0.0,Syria___Turkey,19297
787297,338,0.0,0.0,Syria___Turkey,19298
787298,338,0.0,0.0,Syria___Turkey,19299
787299,338,0.0,0.0,Syria___Turkey,19300
787300,338,0.0,0.0,Syria,19301
787301,338,0.0,0.0,Iraq___Syria,19302
790536,339,0.0,0.0,Jordan___Syria,20737
790537,339,0.0,0.0,Jordan___Syria,20738
790583,339,0.0,0.0,Syria,20377
790584,339,0.0,0.0,Syria,20378
790585,339,0.0,0.0,Jordan___Syria,20379
790586,339,0.0,0.0,Iraq___Syria,20380
790627,339,0.0,0.0,Lebanon___Syria,20016
790628,339,0.0,0.0,Lebanon___Syria,20017
790629,339,0.0,0.0,Syria,20018
790630,339,0.0,0.0,Syria,20019
790631,339,0.0,0.0,Syria,20020
790632,339,0.0,0.0,Iraq___Syria,20021
790673,339,0.0,0.0,Syria,19656
790674,339,0.0,0.0,Syria,19657
790675,339,0.0,0.0,Syria,19658
790676,339,0.0,0.0,Syria,19659
790677,339,0.0,0.0,Syria,19660
790678,339,0.0,0.0,Syria,19661
790679,339,0.0,0.0,Iraq___Syria,19662
790721,339,0.0,0.0,Syria___Turkey,19297
790722,339,0.0,0.0,Syria___Turkey,19298
790723,339,0.0,0.0,Syria___Turkey,19299
790724,339,0.0,0.0,Syria___Turkey,19300
790725,339,0.0,0.0,Syria,19301
790726,339,0.0,0.0,Iraq___Syria,19302
793961,340,0.0,0.0,Jordan___Syria,20737
793962,340,0.0,0.0,Jordan___Syria,20738
794008,340,0.0,0.0,Syria,20377
794009,340,0.0,0.0,Syria,20378
794010,340,0.0,0.0,Jordan___Syria,20379
794011,340,0.0,0.0,Iraq___Syria,20380
794052,340,0.0,0.0,Lebanon___Syria,20016
794053,340,0.0,0.0,Lebanon___Syria,20017
794054,340,0.0,0.0,Syria,20018
794055,340,0.0,0.0,Syria,20019
794056,340,0.0,0.0,Syria,20020
794057,340,0.0,0.0,Iraq___Syria,20021
794098,340,0.0,0.0,Syria,19656
794099,340,0.0,0.0,Syria,19657
794100,340,0.0,0.0,Syria,19658
794101,340,0.0,0.0,Syria,19659
794102,340,0.0,0.0,Syria,19660
794103,340,0.0,0.0,Syria,19661
794104,340,0.0,0.0,Iraq___Syria,19662
794146,340,0.0,0.0,Syria___Turkey,19297
794147,340,0.0,0.0,Syria___Turkey,19298
794148,340,0.0,0.0,Syria___Turkey,19299
794149,340,0.0,0.0,Syria___Turkey,19300
794150,340,0.0,0.0,Syria,19301
794151,340,0.0,0.0,Iraq___Syria,19302
797386,341,0.0,0.0,Jordan___Syria,20737
797387,341,0.0,0.0,Jordan___Syria,20738
797433,341,0.0,0.0,Syria,20377
797434,341,0.0,0.0,Syria,20378
797435,341,0.0,0.0,Jordan___Syria,20379
797436,341,0.0,0.0,Iraq___Syria,20380
797477,341,0.0,0.0,Lebanon___Syria,20016
797478,341,0.0,0.0,Lebanon___Syria,20017
797479,341,0.0,0.0,Syria,20018
797480,341,0.0,0.0,Syria,20019
797481,341,0.0,0.0,Syria,20020
797482,341,0.0,0.0,Iraq___Syria,20021
797523,341,0.0,0.0,Syria,19656
797524,341,0.0,0.0,Syria,19657
797525,341,0.0,0.0,Syria,19658
797526,341,0.0,0.0,Syria,19659
797527,341,0.0,0.0,Syria,19660
797528,341,0.0,0.0,Syria,19661
797529,341,0.0,0.0,Iraq___Syria,19662
797571,341,0.0,0.0,Syria___Turkey,19297
797572,341,0.0,0.0,Syria___Turkey,19298
797573,341,0.0,0.0,Syria___Turkey,19299
797574,341,0.0,0.0,Syria___Turkey,19300
797575,341,0.0,0.0,Syria,19301
797576,341,0.00016598020022191552,26.0,Iraq___Syria,19302
800811,342,0.0,0.0,Jordan___Syria,20737
800812,342,0.0,0.0,Jordan___Syria,20738
800858,342,0.0,0.0,Syria,20377
800859,342,0.0,0.0,Syria,20378
800860,342,0.0,0.0,Jordan___Syria,20379
800861,342,0.0,0.0,Iraq___Syria,20380
800902,342,0.0,0.0,Lebanon___Syria,20016
800903,342,0.0,0.0,Lebanon___Syria,20017
800904,342,0.0,0.0,Syria,20018
800905,342,0.0,0.0,Syria,20019
800906,342,0.0,0.0,Syria,20020
800907,342,0.0,0.0,Iraq___Syria,20021
800948,342,0.0,0.0,Syria,19656
800949,342,0.0,0.0,Syria,19657
800950,342,0.0,0.0,Syria,19658
800951,342,0.0,0.0,Syria,19659
800952,342,0.0,0.0,Syria,19660
800953,342,0.0,0.0,Syria,19661
800954,342,0.0,0.0,Iraq___Syria,19662
800996,342,0.0,0.0,Syria___Turkey,19297
800997,342,0.0,0.0,Syria___Turkey,19298
800998,342,0.0,0.0,Syria___Turkey,19299
800999,342,0.0,0.0,Syria___Turkey,19300
801000,342,0.0,0.0,Syria,19301
801001,342,6.3838538546890584e-06,1.0,Iraq___Syria,19302
804236,343,0.0,0.0,Jordan___Syria,20737
804237,343,0.0,0.0,Jordan___Syria,20738
804283,343,0.0,0.0,Syria,20377
804284,343,0.0,0.0,Syria,20378
804285,343,0.0,0.0,Jordan___Syria,20379
804286,343,0.0,0.0,Iraq___Syria,20380
804327,343,0.0,0.0,Lebanon___Syria,20016
804328,343,0.0,0.0,Lebanon___Syria,20017
804329,343,0.0,0.0,Syria,20018
804330,343,0.0,0.0,Syria,20019
804331,343,0.0,0.0,Syria,20020
804332,343,0.0,0.0,Iraq___Syria,20021
804373,343,0.0,0.0,Syria,19656
804374,343,0.0,0.0,Syria,19657
804375,343,0.0,0.0,Syria,19658
804376,343,0.0,0.0,Syria,19659
804377,343,0.0,0.0,Syria,19660
804378,343,0.0,0.0,Syria,19661
804379,343,0.0,0.0,Iraq___Syria,19662
804421,343,0.0,0.0,Syria___Turkey,19297
804422,343,0.0,0.0,Syria___Turkey,19298
804423,343,0.0,0.0,Syria___Turkey,19299
804424,343,0.0,0.0,Syria___Turkey,19300
804425,343,0.0,0.0,Syria,19301
804426,343,0.0,0.0,Iraq___Syria,19302
807661,344,0.0,0.0,Jordan___Syria,20737
807662,344,0.0,0.0,Jordan___Syria,20738
807708,344,0.0,0.0,Syria,20377
807709,344,0.0,0.0,Syria,20378
807710,344,0.0,0.0,Jordan___Syria,20379
807711,344,0.0,0.0,Iraq___Syria,20380
807752,344,0.0,0.0,Lebanon___Syria,20016
807753,344,0.0,0.0,Lebanon___Syria,20017
807754,344,0.0,0.0,Syria,20018
807755,344,0.0,0.0,Syria,20019
807756,344,0.0,0.0,Syria,20020
807757,344,0.0,0.0,Iraq___Syria,20021
807798,344,0.0,0.0,Syria,19656
807799,344,0.0,0.0,Syria,19657
807800,344,0.0,0.0,Syria,19658
807801,344,0.0,0.0,Syria,19659
807802,344,0.0,0.0,Syria,19660
807803,344,0.0,0.0,Syria,19661
807804,344,0.0,0.0,Iraq___Syria,19662
807846,344,0.0,0.0,Syria___Turkey,19297
807847,344,0.0,0.0,Syria___Turkey,19298
807848,344,0.0,0.0,Syria___Turkey,19299
807849,344,0.0,0.0,Syria___Turkey,19300
807850,344,0.0,0.0,Syria,19301
807851,344,0.0,0.0,Iraq___Syria,19302
811086,345,0.0,0.0,Jordan___Syria,20737
811087,345,0.0,0.0,Jordan___Syria,20738
811133,345,0.0,0.0,Syria,20377
811134,345,0.0,0.0,Syria,20378
811135,345,0.0,0.0,Jordan___Syria,20379
811136,345,0.0,0.0,Iraq___Syria,20380
811177,345,0.0,0.0,Lebanon___Syria,20016
811178,345,0.0,0.0,Lebanon___Syria,20017
811179,345,0.0,0.0,Syria,20018
811180,345,0.0,0.0,Syria,20019
811181,345,0.0,0.0,Syria,20020
811182,345,0.0,0.0,Iraq___Syria,20021
811223,345,0.0,0.0,Syria,19656
811224,345,0.0,0.0,Syria,19657
811225,345,0.0,0.0,Syria,19658
811226,345,0.0,0.0,Syria,19659
811227,345,0.0,0.0,Syria,19660
811228,345,0.0,0.0,Syria,19661
811229,345,0.0,0.0,Iraq___Syria,19662
811271,345,0.0,0.0,Syria___Turkey,19297
811272,345,0.0,0.0,Syria___Turkey,19298
811273,345,0.0,0.0,Syria___Turkey,19299
811274,345,0.0,0.0,Syria___Turkey,19300
811275,345,0.0,0.0,Syria,19301
811276,345,1.9151561564067176e-05,3.0,Iraq___Syria,19302
814511,346,0.0,0.0,Jordan___Syria,20737
814512,346,0.0,0.0,Jordan___Syria,20738
814558,346,0.0,0.0,Syria,20377
814559,346,0.0,0.0,Syria,20378
814560,346,0.0,0.0,Jordan___Syria,20379
814561,346,0.0,0.0,Iraq___Syria,20380
814602,346,0.0,0.0,Lebanon___Syria,20016
814603,346,0.0,0.0,Lebanon___Syria,20017
814604,346,0.0,0.0,Syria,20018
814605,346,0.0,0.0,Syria,20019
814606,346,0.0,0.0,Syria,20020
814607,346,0.00013543741156662583,7.0,Iraq___Syria,20021
814648,346,0.0,0.0,Syria,19656
814649,346,0.0,0.0,Syria,19657
814650,346,0.0,0.0,Syria,19658
814651,346,0.0,0.0,Syria,19659
814652,346,0.0,0.0,Syria,19660
814653,346,0.0,0.0,Syria,19661
814654,346,0.0,0.0,Iraq___Syria,19662
814696,346,0.0,0.0,Syria___Turkey,19297
814697,346,0.0,0.0,Syria___Turkey,19298
814698,346,0.0,0.0,Syria___Turkey,19299
814699,346,0.0,0.0,Syria___Turkey,19300
814700,346,0.0,0.0,Syria,19301
814701,346,0.0,0.0,Iraq___Syria,19302
817936,347,0.0,0.0,Jordan___Syria,20737
817937,347,0.0,0.0,Jordan___Syria,20738
817983,347,0.0,0.0,Syria,20377
817984,347,0.0,0.0,Syria,20378
817985,347,0.0,0.0,Jordan___Syria,20379
817986,347,0.0,0.0,Iraq___Syria,20380
818027,347,0.0,0.0,Lebanon___Syria,20016
818028,347,0.0,0.0,Lebanon___Syria,20017
818029,347,0.0,0.0,Syria,20018
818030,347,0.0,0.0,Syria,20019
818031,347,0.0,0.0,Syria,20020
818032,347,0.0,0.0,Iraq___Syria,20021
818073,347,0.0,0.0,Syria,19656
818074,347,0.0,0.0,Syria,19657
818075,347,0.0,0.0,Syria,19658
818076,347,0.0,0.0,Syria,19659
818077,347,0.0,0.0,Syria,19660
818078,347,0.0,0.0,Syria,19661
818079,347,0.0,0.0,Iraq___Syria,19662
818121,347,0.0,0.0,Syria___Turkey,19297
818122,347,0.0,0.0,Syria___Turkey,19298
818123,347,0.0,0.0,Syria___Turkey,19299
818124,347,0.0,0.0,Syria___Turkey,19300
818125,347,0.0,0.0,Syria,19301
818126,347,0.0,0.0,Iraq___Syria,19302
821361,348,0.0,0.0,Jordan___Syria,20737
821362,348,0.0,0.0,Jordan___Syria,20738
821408,348,0.0,0.0,Syria,20377
821409,348,0.0,0.0,Syria,20378
821410,348,0.0,0.0,Jordan___Syria,20379
821411,348,0.0,0.0,Iraq___Syria,20380
821452,348,0.0,0.0,Lebanon___Syria,20016
821453,348,0.0,0.0,Lebanon___Syria,20017
821454,348,0.0,0.0,Syria,20018
821455,348,0.0,0.0,Syria,20019
821456,348,0.0,0.0,Syria,20020
821457,348,0.0,0.0,Iraq___Syria,20021
821498,348,0.0,0.0,Syria,19656
821499,348,0.0,0.0,Syria,19657
821500,348,0.0,0.0,Syria,19658
821501,348,0.0,0.0,Syria,19659
821502,348,0.0,0.0,Syria,19660
821503,348,0.0,0.0,Syria,19661
821504,348,0.0,0.0,Iraq___Syria,19662
821546,348,0.0,0.0,Syria___Turkey,19297
821547,348,0.0,0.0,Syria___Turkey,19298
821548,348,0.0,0.0,Syria___Turkey,19299
821549,348,0.0,0.0,Syria___Turkey,19300
821550,348,0.0,0.0,Syria,19301
821551,348,7.022239240157965e-05,11.0,Iraq___Syria,19302
824786,349,0.0,0.0,Jordan___Syria,20737
824787,349,0.0,0.0,Jordan___Syria,20738
824833,349,0.0,0.0,Syria,20377
824834,349,0.0,0.0,Syria,20378
824835,349,0.0,0.0,Jordan___Syria,20379
824836,349,0.0,0.0,Iraq___Syria,20380
824877,349,0.0,0.0,Lebanon___Syria,20016
824878,349,0.0,0.0,Lebanon___Syria,20017
824879,349,0.0,0.0,Syria,20018
824880,349,0.0,0.0,Syria,20019
824881,349,0.0,0.0,Syria,20020
824882,349,0.0,0.0,Iraq___Syria,20021
824923,349,0.0,0.0,Syria,19656
824924,349,0.0,0.0,Syria,19657
824925,349,0.0,0.0,Syria,19658
824926,349,0.0,0.0,Syria,19659
824927,349,0.0,0.0,Syria,19660
824928,349,0.0,0.0,Syria,19661
824929,349,0.0,0.0,Iraq___Syria,19662
824971,349,0.0,0.0,Syria___Turkey,19297
824972,349,0.0,0.0,Syria___Turkey,19298
824973,349,0.0,0.0,Syria___Turkey,19299
824974,349,0.0,0.0,Syria___Turkey,19300
824975,349,0.0,0.0,Syria,19301
824976,349,0.0,0.0,Iraq___Syria,19302
828211,350,0.0,0.0,Jordan___Syria,20737
828212,350,0.0,0.0,Jordan___Syria,20738
828258,350,0.0,0.0,Syria,20377
828259,350,0.0,0.0,Syria,20378
828260,350,0.0,0.0,Jordan___Syria,20379
828261,350,0.0,0.0,Iraq___Syria,20380
828302,350,0.0,0.0,Lebanon___Syria,20016
828303,350,0.0,0.0,Lebanon___Syria,20017
828304,350,0.0,0.0,Syria,20018
828305,350,0.0,0.0,Syria,20019
828306,350,0.0,0.0,Syria,20020
828307,350,0.0,0.0,Iraq___Syria,20021
828348,350,0.0,0.0,Syria,19656
828349,350,0.0,0.0,Syria,19657
828350,350,0.0,0.0,Syria,19658
828351,350,0.0,0.0,Syria,19659
828352,350,0.0,0.0,Syria,19660
828353,350,0.0,0.0,Syria,19661
828354,350,0.0,0.0,Iraq___Syria,19662
828396,350,0.0,0.0,Syria___Turkey,19297
828397,350,0.0,0.0,Syria___Turkey,19298
828398,350,0.0,0.0,Syria___Turkey,19299
828399,350,0.0,0.0,Syria___Turkey,19300
828400,350,0.0,0.0,Syria,19301
828401,350,0.0,0.0,Iraq___Syria,19302
831636,351,0.0,0.0,Jordan___Syria,20737
831637,351,0.0,0.0,Jordan___Syria,20738
831683,351,0.0,0.0,Syria,20377
831684,351,0.0,0.0,Syria,20378
831685,351,0.0,0.0,Jordan___Syria,20379
831686,351,0.0,0.0,Iraq___Syria,20380
831727,351,0.0,0.0,Lebanon___Syria,20016
831728,351,0.0,0.0,Lebanon___Syria,20017
831729,351,0.0,0.0,Syria,20018
831730,351,0.0,0.0,Syria,20019
831731,351,0.0,0.0,Syria,20020
831732,351,0.0,0.0,Iraq___Syria,20021
831773,351,0.0,0.0,Syria,19656
831774,351,0.0,0.0,Syria,19657
831775,351,0.0,0.0,Syria,19658
831776,351,0.0,0.0,Syria,19659
831777,351,0.0,0.0,Syria,19660
831778,351,0.0,0.0,Syria,19661
831779,351,1.2374555266217829e-05,2.0,Iraq___Syria,19662
831821,351,0.0,0.0,Syria___Turkey,19297
831822,351,0.0,0.0,Syria___Turkey,19298
831823,351,0.0,0.0,Syria___Turkey,19299
831824,351,0.0,0.0,Syria___Turkey,19300
831825,351,0.0,0.0,Syria,19301
831826,351,0.0,0.0,Iraq___Syria,19302
835061,352,0.0,0.0,Jordan___Syria,20737
835062,352,0.0,0.0,Jordan___Syria,20738
835108,352,0.0,0.0,Syria,20377
835109,352,0.0,0.0,Syria,20378
835110,352,0.0,0.0,Jordan___Syria,20379
835111,352,0.0,0.0,Iraq___Syria,20380
835152,352,0.0,0.0,Lebanon___Syria,20016
835153,352,0.0,0.0,Lebanon___Syria,20017
835154,352,0.0,0.0,Syria,20018
835155,352,0.0,0.0,Syria,20019
835156,352,0.0,0.0,Syria,20020
835157,352,0.0,0.0,Iraq___Syria,20021
835198,352,0.0,0.0,Syria,19656
835199,352,0.0,0.0,Syria,19657
835200,352,0.0,0.0,Syria,19658
835201,352,0.0,0.0,Syria,19659
835202,352,0.0,0.0,Syria,19660
835203,352,0.0,0.0,Syria,19661
835204,352,0.0,0.0,Iraq___Syria,19662
835246,352,0.0,0.0,Syria___Turkey,19297
835247,352,0.0,0.0,Syria___Turkey,19298
835248,352,0.0,0.0,Syria___Turkey,19299
835249,352,0.0,0.0,Syria___Turkey,19300
835250,352,0.0,0.0,Syria,19301
835251,352,0.0,0.0,Iraq___Syria,19302
838486,353,0.0,0.0,Jordan___Syria,20737
838487,353,0.0,0.0,Jordan___Syria,20738
838533,353,0.0,0.0,Syria,20377
838534,353,0.0,0.0,Syria,20378
838535,353,0.0,0.0,Jordan___Syria,20379
838536,353,0.0,0.0,Iraq___Syria,20380
838577,353,0.0,0.0,Lebanon___Syria,20016
838578,353,0.0,0.0,Lebanon___Syria,20017
838579,353,0.0,0.0,Syria,20018
838580,353,0.0,0.0,Syria,20019
838581,353,0.0,0.0,Syria,20020
838582,353,0.0,0.0,Iraq___Syria,20021
838623,353,0.0,0.0,Syria,19656
838624,353,0.0,0.0,Syria,19657
838625,353,0.0,0.0,Syria,19658
838626,353,0.0,0.0,Syria,19659
838627,353,0.0,0.0,Syria,19660
838628,353,0.0,0.0,Syria,19661
838629,353,0.0,0.0,Iraq___Syria,19662
838671,353,0.0,0.0,Syria___Turkey,19297
838672,353,0.0,0.0,Syria___Turkey,19298
838673,353,0.0,0.0,Syria___Turkey,19299
838674,353,0.0,0.0,Syria___Turkey,19300
838675,353,0.0,0.0,Syria,19301
838676,353,0.0,0.0,Iraq___Syria,19302
841911,354,0.0,0.0,Jordan___Syria,20737
841912,354,0.0,0.0,Jordan___Syria,20738
841958,354,0.0,0.0,Syria,20377
841959,354,0.0,0.0,Syria,20378
841960,354,0.0,0.0,Jordan___Syria,20379
841961,354,0.0,0.0,Iraq___Syria,20380
842002,354,0.0,0.0,Lebanon___Syria,20016
842003,354,0.0,0.0,Lebanon___Syria,20017
842004,354,0.0,0.0,Syria,20018
842005,354,0.0,0.0,Syria,20019
842006,354,0.0,0.0,Syria,20020
842007,354,0.0,0.0,Iraq___Syria,20021
842048,354,0.0,0.0,Syria,19656
842049,354,0.0,0.0,Syria,19657
842050,354,0.0,0.0,Syria,19658
842051,354,0.0,0.0,Syria,19659
842052,354,0.0,0.0,Syria,19660
842053,354,0.0,0.0,Syria,19661
842054,354,0.0,0.0,Iraq___Syria,19662
842096,354,0.0,0.0,Syria___Turkey,19297
842097,354,0.0,0.0,Syria___Turkey,19298
842098,354,0.0,0.0,Syria___Turkey,19299
842099,354,0.0,0.0,Syria___Turkey,19300
842100,354,0.0,0.0,Syria,19301
842101,354,0.0,0.0,Iraq___Syria,19302
845336,355,0.0,0.0,Jordan___Syria,20737
845337,355,0.0,0.0,Jordan___Syria,20738
845383,355,0.0,0.0,Syria,20377
845384,355,0.0,0.0,Syria,20378
845385,355,0.0,0.0,Jordan___Syria,20379
845386,355,0.0,0.0,Iraq___Syria,20380
845427,355,0.0,0.0,Lebanon___Syria,20016
845428,355,0.0,0.0,Lebanon___Syria,20017
845429,355,0.0,0.0,Syria,20018
845430,355,0.0,0.0,Syria,20019
845431,355,0.0,0.0,Syria,20020
845432,355,0.0,0.0,Iraq___Syria,20021
845473,355,0.0,0.0,Syria,19656
845474,355,0.0,0.0,Syria,19657
845475,355,0.0,0.0,Syria,19658
845476,355,0.0,0.0,Syria,19659
845477,355,0.0,0.0,Syria,19660
845478,355,0.0,0.0,Syria,19661
845479,355,0.0,0.0,Iraq___Syria,19662
845521,355,0.0,0.0,Syria___Turkey,19297
845522,355,0.0,0.0,Syria___Turkey,19298
845523,355,0.0,0.0,Syria___Turkey,19299
845524,355,0.0,0.0,Syria___Turkey,19300
845525,355,0.0,0.0,Syria,19301
845526,355,0.0,0.0,Iraq___Syria,19302
848761,356,0.0,0.0,Jordan___Syria,20737
848762,356,0.0,0.0,Jordan___Syria,20738
848808,356,0.0,0.0,Syria,20377
848809,356,0.0,0.0,Syria,20378
848810,356,0.0,0.0,Jordan___Syria,20379
848811,356,0.0,0.0,Iraq___Syria,20380
848852,356,0.0,0.0,Lebanon___Syria,20016
848853,356,0.0,0.0,Lebanon___Syria,20017
848854,356,0.0,0.0,Syria,20018
848855,356,0.0,0.0,Syria,20019
848856,356,0.0,0.0,Syria,20020
848857,356,0.0,0.0,Iraq___Syria,20021
848898,356,0.0,0.0,Syria,19656
848899,356,0.0,0.0,Syria,19657
848900,356,0.0,0.0,Syria,19658
848901,356,0.0,0.0,Syria,19659
848902,356,0.0,0.0,Syria,19660
848903,356,0.0,0.0,Syria,19661
848904,356,0.0,0.0,Iraq___Syria,19662
848946,356,3.621867933113154e-06,2.0,Syria___Turkey,19297
848947,356,0.0,0.0,Syria___Turkey,19298
848948,356,0.0,0.0,Syria___Turkey,19299
848949,356,0.0,0.0,Syria___Turkey,19300
848950,356,0.0,0.0,Syria,19301
848951,356,0.00016811905967647543,27.0,Iraq___Syria,19302
852186,357,0.0,0.0,Jordan___Syria,20737
852187,357,0.0,0.0,Jordan___Syria,20738
852233,357,0.0,0.0,Syria,20377
852234,357,0.0,0.0,Syria,20378
852235,357,0.0,0.0,Jordan___Syria,20379
852236,357,0.0,0.0,Iraq___Syria,20380
852277,357,0.0,0.0,Lebanon___Syria,20016
852278,357,0.0,0.0,Lebanon___Syria,20017
852279,357,0.0,0.0,Syria,20018
852280,357,0.0,0.0,Syria,20019
852281,357,0.0,0.0,Syria,20020
852282,357,0.0,0.0,Iraq___Syria,20021
852323,357,0.0,0.0,Syria,19656
852324,357,0.0,0.0,Syria,19657
852325,357,0.0,0.0,Syria,19658
852326,357,0.0,0.0,Syria,19659
852327,357,0.0,0.0,Syria,19660
852328,357,0.0,0.0,Syria,19661
852329,357,0.0,0.0,Iraq___Syria,19662
852371,357,0.0,0.0,Syria___Turkey,19297
